grid_position,quali_position,round,year,driver_points_before,driver_position_before,driver_wins_before,driver_age,driver_nationality,constructor_nationality,constructor_position_before,driver_historical_dnf_rate,pit_stops,podium
1.0,1.0,2,2020,12.0,4.0,84.0,35.534246575342465,British,German,1.0,0.14342629482071714,1.0,1
1.0,1.0,3,2020,37.0,2.0,85.0,35.553424657534244,British,German,1.0,0.14285714285714285,3.0,1
1.0,1.0,4,2020,413.0,1.0,86.0,35.59178082191781,British,German,1.0,0.1422924901185771,1.0,1
2.0,2.0,5,2020,63.0,1.0,87.0,35.61095890410959,British,German,1.0,0.14173228346456693,2.0,1
1.0,1.0,6,2020,107.0,1.0,87.0,35.63013698630137,British,German,1.0,0.1411764705882353,2.0,1
1.0,1.0,7,2020,132.0,1.0,88.0,35.66849315068493,British,German,1.0,0.140625,1.0,1
1.0,1.0,8,2020,157.0,1.0,89.0,35.68767123287671,British,German,1.0,0.14007782101167315,3.0,0
1.0,1.0,9,2020,164.0,1.0,89.0,35.706849315068496,British,German,1.0,0.13953488372093023,5.0,1
1.0,1.0,10,2020,190.0,1.0,90.0,35.74520547945205,British,German,1.0,0.138996138996139,1.0,1
2.0,2.0,11,2020,205.0,1.0,90.0,35.78356164383562,British,German,1.0,0.13846153846153847,2.0,1
1.0,1.0,12,2020,230.0,1.0,91.0,35.821917808219176,British,German,1.0,0.13793103448275862,1.0,1
2.0,2.0,13,2020,256.0,1.0,92.0,35.84109589041096,British,German,1.0,0.13740458015267176,2.0,1
6.0,6.0,14,2020,282.0,1.0,93.0,35.87945205479452,British,German,1.0,0.13688212927756654,1.0,1
1.0,1.0,15,2020,307.0,1.0,94.0,35.917808219178085,British,German,1.0,0.13636363636363635,3.0,1
3.0,3.0,17,2020,332.0,1.0,95.0,35.95616438356164,British,German,1.0,0.13584905660377358,1.0,1
2.0,2.0,1,2021,343.5,2.0,95.0,36.24383561643835,British,German,1.0,0.13533834586466165,2.0,1
1.0,1.0,2,2021,25.0,1.0,96.0,36.3013698630137,British,German,1.0,0.1348314606741573,4.0,1
2.0,2.0,3,2021,44.0,1.0,96.0,36.33972602739726,British,German,1.0,0.13432835820895522,3.0,1
1.0,1.0,4,2021,69.0,1.0,97.0,36.35890410958904,British,German,1.0,0.13382899628252787,2.0,1
7.0,7.0,5,2021,94.0,1.0,98.0,36.397260273972606,British,German,1.0,0.13333333333333333,2.0,0
2.0,2.0,6,2021,101.0,2.0,98.0,36.43561643835616,British,German,2.0,0.13284132841328414,3.0,0
2.0,2.0,7,2021,101.0,2.0,98.0,36.47397260273973,British,German,2.0,0.1323529411764706,1.0,1
2.0,3.0,8,2021,119.0,2.0,98.0,36.49315068493151,British,German,2.0,0.13186813186813187,2.0,1
4.0,4.0,9,2021,138.0,2.0,98.0,36.512328767123286,British,German,2.0,0.13138686131386862,2.0,0
2.0,1.0,10,2021,150.0,2.0,98.0,36.55068493150685,British,German,2.0,0.13090909090909092,2.0,1
1.0,1.0,11,2021,177.0,2.0,99.0,36.58904109589041,British,German,2.0,0.13043478260869565,4.0,1
3.0,3.0,12,2021,195.0,1.0,99.0,36.66575342465753,British,German,1.0,0.1299638989169675,,1
2.0,2.0,13,2021,202.5,1.0,99.0,36.68493150684932,British,German,1.0,0.12949640287769784,3.0,1
4.0,2.0,14,2021,221.5,2.0,99.0,36.704109589041096,British,German,1.0,0.12903225806451613,1.0,0
4.0,4.0,15,2021,221.5,2.0,99.0,36.74246575342466,British,German,1.0,0.13214285714285715,2.0,1
11.0,1.0,16,2021,246.5,1.0,100.0,36.78082191780822,British,German,1.0,0.13167259786476868,1.0,0
2.0,2.0,17,2021,256.5,2.0,100.0,36.81917808219178,British,German,1.0,0.13120567375886524,2.0,1
2.0,2.0,18,2021,275.5,2.0,100.0,36.85753424657534,British,German,1.0,0.13074204946996468,1.0,1
10.0,1.0,19,2021,293.5,2.0,100.0,36.87671232876713,British,German,1.0,0.13028169014084506,4.0,1
1.0,1.0,20,2021,347.0,1.0,101.0,36.895890410958906,British,German,1.0,0.12982456140350876,2.0,1
1.0,1.0,21,2021,318.5,2.0,102.0,36.93424657534246,British,German,1.0,0.12937062937062938,3.0,1
2.0,2.0,22,2021,369.5,2.0,103.0,36.95342465753425,British,German,1.0,0.1289198606271777,1.0,1
5.0,5.0,1,2022,387.5,2.0,103.0,37.221917808219175,British,German,1.0,0.1284722222222222,3.0,1
15.0,16.0,2,2022,15.0,3.0,103.0,37.24109589041096,British,German,2.0,0.12802768166089964,1.0,0
5.0,5.0,3,2022,16.0,5.0,103.0,37.27945205479452,British,German,2.0,0.12758620689655173,1.0,0
14.0,13.0,4,2022,28.0,5.0,103.0,37.31780821917808,British,German,2.0,0.12714776632302405,1.0,0
6.0,6.0,5,2022,28.0,7.0,103.0,37.35616438356164,British,German,3.0,0.13013698630136986,1.0,0
6.0,6.0,6,2022,36.0,6.0,103.0,37.394520547945206,British,German,3.0,0.1296928327645051,3.0,0
8.0,8.0,7,2022,46.0,6.0,103.0,37.413698630136984,British,German,3.0,0.1292517006802721,3.0,0
7.0,7.0,8,2022,50.0,6.0,103.0,37.45205479452055,British,German,3.0,0.1288135593220339,2.0,0
4.0,4.0,9,2022,62.0,6.0,103.0,37.47123287671233,British,German,3.0,0.12837837837837837,2.0,1
5.0,5.0,10,2022,77.0,6.0,103.0,37.50958904109589,British,German,3.0,0.12794612794612795,3.0,1
8.0,9.0,11,2022,93.0,6.0,103.0,37.52876712328767,British,German,3.0,0.12751677852348994,2.0,1
4.0,4.0,12,2022,109.0,6.0,103.0,37.56712328767123,British,German,3.0,0.12709030100334448,1.0,1
7.0,7.0,13,2022,127.0,6.0,103.0,37.586301369863016,British,German,3.0,0.12666666666666668,2.0,1
4.0,7.0,14,2022,146.0,6.0,103.0,37.66301369863014,British,German,3.0,0.12624584717607973,,0
4.0,4.0,15,2022,146.0,6.0,103.0,37.68219178082192,British,German,3.0,0.1291390728476821,3.0,0
19.0,5.0,16,2022,158.0,6.0,103.0,37.701369863013696,British,German,3.0,0.12871287128712872,1.0,0
3.0,3.0,17,2022,168.0,6.0,103.0,37.75890410958904,British,German,3.0,0.12828947368421054,1.0,0
6.0,6.0,18,2022,170.0,6.0,103.0,37.778082191780825,British,German,3.0,0.12786885245901639,2.0,0
3.0,5.0,19,2022,180.0,6.0,103.0,37.81643835616438,British,German,3.0,0.12745098039215685,2.0,1
3.0,3.0,20,2022,198.0,6.0,103.0,37.83561643835616,British,German,3.0,0.1270358306188925,1.0,1
2.0,8.0,21,2022,216.0,5.0,103.0,37.87397260273973,British,German,3.0,0.1266233766233766,2.0,1
5.0,5.0,22,2022,240.0,5.0,103.0,37.893150684931506,British,German,3.0,0.1262135922330097,1.0,0
7.0,7.0,1,2023,240.0,6.0,103.0,38.18082191780822,British,German,3.0,0.12903225806451613,2.0,0
7.0,8.0,2,2023,10.0,5.0,103.0,38.21917808219178,British,German,3.0,0.12861736334405144,1.0,0
3.0,3.0,3,2023,20.0,5.0,103.0,38.25753424657534,British,German,3.0,0.1282051282051282,3.0,1
5.0,5.0,4,2023,38.0,4.0,103.0,38.33424657534247,British,German,3.0,0.12779552715654952,1.0,0
13.0,13.0,5,2023,48.0,4.0,103.0,38.35342465753425,British,German,3.0,0.12738853503184713,1.0,0
5.0,6.0,6,2023,56.0,4.0,103.0,38.41095890410959,British,German,3.0,0.12698412698412698,2.0,0
4.0,5.0,7,2023,69.0,4.0,103.0,38.43013698630137,British,German,3.0,0.12658227848101267,2.0,1
3.0,4.0,8,2023,87.0,4.0,103.0,38.46849315068493,British,German,2.0,0.12618296529968454,2.0,1
5.0,5.0,9,2023,102.0,4.0,103.0,38.50684931506849,British,German,2.0,0.12578616352201258,3.0,0
7.0,7.0,10,2023,106.0,4.0,103.0,38.52602739726027,British,German,2.0,0.12539184952978055,1.0,1
1.0,1.0,11,2023,121.0,4.0,103.0,38.56438356164384,British,German,2.0,0.125,2.0,0
3.0,4.0,12,2023,133.0,4.0,103.0,38.583561643835615,British,German,2.0,0.12461059190031153,3.0,0
13.0,13.0,13,2023,148.0,4.0,103.0,38.66027397260274,British,German,2.0,0.12422360248447205,5.0,0
8.0,8.0,14,2023,156.0,4.0,103.0,38.679452054794524,British,German,2.0,0.1238390092879257,1.0,0
5.0,5.0,15,2023,164.0,4.0,103.0,38.71780821917808,British,German,2.0,0.12345679012345678,2.0,1
7.0,7.0,16,2023,180.0,3.0,103.0,38.73698630136986,British,German,2.0,0.12307692307692308,2.0,0
3.0,3.0,17,2023,190.0,3.0,103.0,38.775342465753425,British,German,2.0,0.12269938650306748,,0
3.0,3.0,18,2023,194.0,3.0,103.0,38.81369863013698,British,German,2.0,0.12538226299694188,2.0,0
6.0,6.0,19,2023,201.0,3.0,103.0,38.83287671232877,British,German,2.0,0.12804878048780488,2.0,1
5.0,5.0,20,2023,220.0,3.0,103.0,38.85205479452055,British,German,2.0,0.1276595744680851,4.0,0
10.0,11.0,21,2023,226.0,3.0,103.0,38.89041095890411,British,German,2.0,0.12727272727272726,2.0,0
11.0,11.0,22,2023,232.0,3.0,103.0,38.90958904109589,British,German,2.0,0.1268882175226586,2.0,0
9.0,9.0,1,2024,234.0,3.0,103.0,39.175342465753424,British,German,2.0,0.12650602409638553,2.0,0
8.0,8.0,2,2024,6.0,7.0,103.0,39.1945205479452,British,German,3.0,0.12612612612612611,1.0,0
11.0,11.0,3,2024,8.0,9.0,103.0,39.23561643835617,British,German,4.0,0.12574850299401197,1.0,0
7.0,7.0,4,2024,8.0,10.0,103.0,39.273972602739725,British,German,4.0,0.12835820895522387,3.0,0
18.0,18.0,5,2024,10.0,9.0,103.0,39.31232876712329,British,German,4.0,0.12797619047619047,2.0,0
8.0,8.0,6,2024,19.0,9.0,103.0,39.35068493150685,British,German,4.0,0.12759643916913946,1.0,0
8.0,8.0,7,2024,27.0,9.0,103.0,39.38904109589041,British,German,4.0,0.12721893491124261,1.0,0
7.0,7.0,8,2024,35.0,8.0,103.0,39.40821917808219,British,German,4.0,0.12684365781710916,2.0,0
7.0,7.0,9,2024,42.0,8.0,103.0,39.446575342465756,British,German,4.0,0.1264705882352941,3.0,0
3.0,3.0,10,2024,55.0,8.0,103.0,39.484931506849314,British,German,4.0,0.12609970674486803,2.0,1
5.0,5.0,11,2024,70.0,8.0,103.0,39.50410958904109,British,German,4.0,0.12573099415204678,2.0,0
2.0,2.0,12,2024,85.0,8.0,103.0,39.52328767123288,British,German,4.0,0.12536443148688048,2.0,1
5.0,5.0,13,2024,110.0,8.0,104.0,39.56164383561644,British,German,4.0,0.125,2.0,1
3.0,4.0,14,2024,125.0,6.0,104.0,39.58082191780822,British,German,4.0,0.1246376811594203,2.0,1
14.0,11.0,15,2024,150.0,6.0,105.0,39.657534246575345,British,German,4.0,0.12427745664739884,2.0,0
6.0,6.0,16,2024,154.0,6.0,105.0,39.676712328767124,British,German,4.0,0.1239193083573487,2.0,0
0.0,7.0,17,2024,164.0,6.0,105.0,39.71506849315068,British,German,4.0,0.1235632183908046,1.0,0
3.0,3.0,18,2024,166.0,6.0,105.0,39.73424657534247,British,German,4.0,0.12320916905444126,1.0,0
17.0,19.0,19,2024,174.0,6.0,105.0,39.81095890410959,British,German,4.0,0.12285714285714286,,0
6.0,6.0,20,2024,177.0,6.0,105.0,39.83013698630137,British,German,4.0,0.12535612535612536,1.0,0
14.0,16.0,21,2024,189.0,6.0,105.0,39.84931506849315,British,German,4.0,0.125,2.0,0
10.0,10.0,22,2024,190.0,7.0,105.0,39.9041095890411,British,German,4.0,0.12464589235127478,2.0,1
6.0,6.0,23,2024,208.0,7.0,105.0,39.92602739726028,British,German,4.0,0.12429378531073447,4.0,0
16.0,18.0,24,2024,211.0,7.0,105.0,39.945205479452056,British,German,4.0,0.12394366197183099,1.0,0
8.0,8.0,1,2025,223.0,7.0,105.0,40.21369863013699,British,Italian,2.0,0.12359550561797752,5.0,0
5.0,5.0,2,2025,1.0,10.0,105.0,40.23287671232877,British,Italian,7.0,0.12324929971988796,2.0,0
8.0,8.0,3,2025,9.0,9.0,105.0,40.271232876712325,British,Italian,5.0,0.12569832402234637,1.0,0
9.0,9.0,4,2025,15.0,8.0,105.0,40.29041095890411,British,Italian,4.0,0.12534818941504178,2.0,0
7.0,7.0,5,2025,25.0,7.0,105.0,40.30958904109589,British,Italian,4.0,0.125,1.0,0
12.0,12.0,6,2025,31.0,7.0,105.0,40.347945205479455,British,Italian,4.0,0.12465373961218837,1.0,0
12.0,12.0,7,2025,41.0,7.0,105.0,40.38630136986301,British,Italian,4.0,0.12430939226519337,2.0,0
7.0,4.0,8,2025,53.0,6.0,105.0,40.40547945205479,British,Italian,4.0,0.12396694214876033,2.0,0
5.0,5.0,9,2025,63.0,6.0,105.0,40.42465753424658,British,Italian,4.0,0.12362637362637363,3.0,0
5.0,5.0,10,2025,71.0,6.0,105.0,40.463013698630135,British,Italian,2.0,0.1232876712328767,5.0,0
4.0,4.0,11,2025,79.0,6.0,105.0,40.5013698630137,British,Italian,3.0,0.12295081967213115,2.0,0
5.0,5.0,12,2025,91.0,6.0,105.0,40.52054794520548,British,Italian,2.0,0.1226158038147139,2.0,0
18.0,16.0,13,2025,103.0,6.0,105.0,40.57808219178082,British,Italian,2.0,0.12228260869565218,1.0,0
12.0,12.0,14,2025,109.0,6.0,105.0,40.5972602739726,British,Italian,2.0,0.12195121951219512,1.0,0
7.0,7.0,15,2025,109.0,6.0,105.0,40.673972602739724,British,Italian,2.0,0.12432432432432433,,0
10.0,5.0,16,2025,109.0,6.0,105.0,40.69315068493151,British,Italian,2.0,0.12668463611859837,1.0,0
12.0,12.0,17,2025,117.0,6.0,105.0,40.73150684931507,British,Italian,2.0,0.12634408602150538,1.0,0
6.0,6.0,18,2025,121.0,6.0,105.0,40.76986301369863,British,Italian,3.0,0.1260053619302949,2.0,0
5.0,5.0,19,2025,125.0,6.0,105.0,40.80821917808219,British,Italian,3.0,0.12566844919786097,1.0,0
3.0,3.0,20,2025,142.0,6.0,105.0,40.827397260273976,British,Italian,3.0,0.12533333333333332,2.0,0
13.0,13.0,21,2025,146.0,6.0,105.0,40.865753424657534,British,Italian,2.0,0.125,3.0,0
19.0,20.0,22,2025,148.0,6.0,105.0,40.9041095890411,British,Italian,4.0,0.1273209549071618,1.0,0
,18.0,23,2025,152.0,6.0,105.0,40.92328767123288,British,Italian,4.0,0.12698412698412698,2.0,0
16.0,16.0,24,2025,152.0,6.0,105.0,40.942465753424656,British,Italian,4.0,0.1266490765171504,2.0,0
7.0,7.0,1,2026,156.0,6.0,105.0,41.19178082191781,British,Italian,4.0,0.12631578947368421,1.0,0
3.0,3.0,2,2026,12.0,4.0,105.0,41.21095890410959,British,Italian,2.0,0.12598425196850394,1.0,1
6.0,6.0,3,2026,33.0,4.0,105.0,41.24931506849315,British,Italian,2.0,0.1256544502617801,1.0,0
15.0,15.0,1,2000,12.0,8.0,0.0,22.854794520547944,German,French,9.0,0.0,1.0,0
19.0,19.0,2,2000,0.0,9.0,0.0,22.893150684931506,German,French,6.0,1.0,,0
22.0,22.0,3,2000,0.0,14.0,0.0,22.931506849315067,German,French,8.0,1.0,1.0,0
17.0,17.0,4,2000,0.0,19.0,0.0,22.96986301369863,German,French,11.0,1.0,2.0,0
19.0,19.0,5,2000,0.0,19.0,0.0,23.008219178082193,German,French,11.0,1.0,4.0,0
18.0,18.0,7,2000,0.0,21.0,0.0,23.084931506849315,German,French,11.0,1.0,1.0,0
21.0,21.0,8,2000,0.0,18.0,0.0,23.123287671232877,German,French,11.0,1.0,1.0,0
16.0,16.0,9,2000,0.0,18.0,0.0,23.161643835616438,German,French,11.0,1.0,3.0,0
13.0,13.0,10,2000,0.0,18.0,0.0,23.2,German,French,11.0,1.0,1.0,0
13.0,13.0,11,2000,0.0,20.0,0.0,23.23835616438356,German,French,11.0,1.0,2.0,0
19.0,19.0,12,2000,0.0,20.0,0.0,23.276712328767122,German,French,11.0,1.0,1.0,0
14.0,14.0,13,2000,0.0,20.0,0.0,23.315068493150687,German,French,11.0,1.0,1.0,0
20.0,20.0,14,2000,0.0,20.0,0.0,23.353424657534248,German,French,11.0,1.0,,0
16.0,16.0,15,2000,0.0,20.0,0.0,23.39178082191781,German,French,11.0,1.0,2.0,0
16.0,16.0,16,2000,0.0,20.0,0.0,23.43013698630137,German,French,11.0,1.0,3.0,0
19.0,19.0,17,2000,0.0,20.0,0.0,23.46849315068493,German,French,11.0,1.0,,0
10.0,10.0,1,2001,7.0,10.0,0.0,23.832876712328765,German,Swiss,5.0,1.0,1.0,0
11.0,11.0,2,2001,3.0,4.0,0.0,23.87123287671233,German,Swiss,3.0,0.9411764705882353,,0
9.0,9.0,3,2001,3.0,5.0,0.0,23.90958904109589,German,Swiss,4.0,0.9444444444444444,2.0,1
12.0,12.0,4,2001,7.0,4.0,0.0,23.947945205479453,German,Swiss,3.0,0.9473684210526315,2.0,0
10.0,10.0,5,2001,7.0,5.0,0.0,23.986301369863014,German,Swiss,5.0,0.95,2.0,0
6.0,6.0,6,2001,8.0,5.0,0.0,24.024657534246575,German,Swiss,5.0,0.9047619047619048,,0
16.0,16.0,7,2001,8.0,5.0,0.0,24.063013698630137,German,Swiss,5.0,0.9090909090909091,,0
11.0,11.0,8,2001,8.0,5.0,0.0,24.101369863013698,German,Swiss,6.0,0.9130434782608695,,0
10.0,10.0,9,2001,8.0,5.0,0.0,24.13972602739726,German,Swiss,4.0,0.9166666666666666,1.0,0
9.0,9.0,10,2001,8.0,7.0,0.0,24.15890410958904,German,Swiss,4.0,0.92,2.0,0
9.0,9.0,11,2001,9.0,6.0,0.0,24.197260273972603,German,Swiss,4.0,0.9230769230769231,2.0,0
7.0,7.0,12,2001,10.0,7.0,0.0,24.235616438356164,German,Swiss,4.0,0.9259259259259259,,0
7.0,7.0,13,2001,10.0,8.0,0.0,24.293150684931508,German,Swiss,4.0,0.9285714285714286,2.0,0
14.0,14.0,14,2001,11.0,8.0,0.0,24.33150684931507,German,Swiss,4.0,0.9310344827586207,,0
8.0,8.0,15,2001,11.0,8.0,0.0,24.36986301369863,German,Swiss,4.0,0.9333333333333333,1.0,0
6.0,6.0,16,2001,11.0,8.0,0.0,24.40821917808219,German,Swiss,4.0,0.9354838709677419,2.0,0
10.0,10.0,17,2001,12.0,8.0,0.0,24.446575342465753,German,Swiss,4.0,0.90625,2.0,0
10.0,10.0,1,2002,0.0,0.0,0.0,24.83013698630137,German,Swiss,0.0,0.9090909090909091,,0
7.0,7.0,2,2002,6.0,14.0,0.0,24.86849315068493,German,Swiss,6.0,0.9117647058823529,2.0,0
9.0,9.0,3,2002,2.0,7.0,0.0,24.90684931506849,German,Swiss,6.0,0.9142857142857143,2.0,0
7.0,7.0,4,2002,2.0,9.0,0.0,24.945205479452056,German,Swiss,6.0,0.9166666666666666,4.0,0
8.0,8.0,5,2002,2.0,9.0,0.0,24.983561643835618,German,Swiss,6.0,0.918918918918919,2.0,0
5.0,5.0,6,2002,5.0,7.0,0.0,25.02191780821918,German,Swiss,5.0,0.8947368421052632,,0
15.0,15.0,7,2002,5.0,7.0,0.0,25.06027397260274,German,Swiss,5.0,0.8974358974358975,1.0,0
7.0,7.0,8,2002,5.0,7.0,0.0,25.0986301369863,German,Swiss,5.0,0.9,3.0,0
9.0,9.0,9,2002,5.0,9.0,0.0,25.136986301369863,German,Swiss,5.0,0.9024390243902439,1.0,0
10.0,10.0,10,2002,5.0,9.0,0.0,25.175342465753424,German,Swiss,5.0,0.9047619047619048,2.0,0
10.0,10.0,11,2002,6.0,8.0,0.0,25.213698630136985,German,Swiss,5.0,0.9069767441860465,2.0,0
10.0,10.0,12,2002,6.0,8.0,0.0,25.232876712328768,German,Swiss,5.0,0.9090909090909091,2.0,0
8.0,8.0,13,2002,7.0,8.0,0.0,25.29041095890411,German,Swiss,5.0,0.9111111111111111,2.0,0
18.0,18.0,14,2002,7.0,8.0,0.0,25.328767123287673,German,Swiss,5.0,0.9130434782608695,2.0,0
15.0,15.0,15,2002,7.0,8.0,0.0,25.367123287671234,German,Swiss,5.0,0.9148936170212766,2.0,0
10.0,10.0,16,2002,7.0,10.0,0.0,25.405479452054795,German,Swiss,5.0,0.8958333333333334,2.0,0
12.0,12.0,17,2002,7.0,10.0,0.0,25.443835616438356,German,Swiss,5.0,0.8979591836734694,2.0,0
7.0,7.0,1,2003,0.0,0.0,0.0,25.846575342465755,German,Swiss,6.0,0.9,1.0,0
6.0,6.0,2,2003,3.0,18.0,0.0,25.884931506849316,German,Swiss,5.0,0.9019607843137255,2.0,0
12.0,12.0,3,2003,1.0,11.0,0.0,25.923287671232877,German,Swiss,5.0,0.9038461538461539,,0
11.0,11.0,4,2003,1.0,13.0,0.0,25.96164383561644,German,Swiss,6.0,0.9056603773584906,3.0,0
14.0,14.0,5,2003,1.0,13.0,0.0,26.0,German,Swiss,6.0,0.9074074074074074,4.0,0
4.0,4.0,6,2003,1.0,15.0,0.0,26.03835616438356,German,Swiss,6.0,0.9090909090909091,2.0,0
14.0,14.0,7,2003,1.0,15.0,0.0,26.076712328767123,German,Swiss,7.0,0.9107142857142857,2.0,0
12.0,12.0,8,2003,1.0,15.0,0.0,26.115068493150684,German,Swiss,7.0,0.9122807017543859,2.0,0
20.0,20.0,9,2003,1.0,16.0,0.0,26.153424657534245,German,Swiss,7.0,0.9137931034482759,2.0,0
15.0,15.0,10,2003,2.0,15.0,0.0,26.172602739726027,German,Swiss,7.0,0.9152542372881356,2.0,0
16.0,16.0,11,2003,2.0,16.0,0.0,26.21095890410959,German,Swiss,8.0,0.9166666666666666,3.0,0
15.0,15.0,12,2003,2.0,16.0,0.0,26.24931506849315,German,Swiss,8.0,0.9180327868852459,3.0,0
11.0,11.0,13,2003,2.0,16.0,0.0,26.306849315068494,German,Swiss,9.0,0.9193548387096774,3.0,0
16.0,16.0,14,2003,2.0,16.0,0.0,26.364383561643837,German,Swiss,9.0,0.9206349206349206,2.0,0
13.0,13.0,15,2003,2.0,17.0,0.0,26.4027397260274,German,Swiss,9.0,0.921875,3.0,0
11.0,11.0,16,2003,6.0,14.0,0.0,26.44109589041096,German,Swiss,5.0,0.9076923076923077,2.0,0
15.0,15.0,1,2004,0.0,0.0,0.0,26.843835616438355,German,Irish,9.0,0.8939393939393939,3.0,0
15.0,15.0,2,2004,0.0,0.0,0.0,26.882191780821916,German,Irish,9.0,0.8955223880597015,3.0,0
18.0,15.0,3,2004,28.0,11.0,0.0,26.92054794520548,German,Irish,9.0,0.8970588235294118,2.0,0
16.0,16.0,4,2004,0.0,18.0,0.0,26.97808219178082,German,Irish,9.0,0.8985507246376812,3.0,0
15.0,15.0,5,2004,0.0,20.0,0.0,27.016438356164382,German,Irish,9.0,0.9,2.0,0
17.0,17.0,6,2004,0.0,20.0,0.0,27.054794520547944,German,Irish,9.0,0.9014084507042254,3.0,0
13.0,13.0,7,2004,2.0,13.0,0.0,27.073972602739726,German,Irish,8.0,0.9027777777777778,3.0,0
15.0,15.0,8,2004,2.0,14.0,0.0,27.112328767123287,German,Irish,9.0,0.9041095890410958,2.0,0
16.0,16.0,9,2004,3.0,14.0,0.0,27.13150684931507,German,Irish,7.0,0.9054054054054054,2.0,0
17.0,17.0,10,2004,3.0,15.0,0.0,27.16986301369863,German,Irish,8.0,0.9066666666666666,4.0,0
15.0,17.0,11,2004,3.0,16.0,0.0,27.18904109589041,German,Irish,8.0,0.9078947368421053,2.0,0
18.0,18.0,12,2004,3.0,16.0,0.0,27.22739726027397,German,Irish,8.0,0.9090909090909091,3.0,0
16.0,16.0,13,2004,3.0,16.0,0.0,27.284931506849315,German,Irish,9.0,0.9102564102564102,3.0,0
16.0,16.0,14,2004,3.0,17.0,0.0,27.323287671232876,German,Irish,9.0,0.9113924050632911,5.0,0
20.0,17.0,15,2004,3.0,18.0,0.0,27.361643835616437,German,Irish,9.0,0.9125,1.0,0
14.0,15.0,16,2004,3.0,18.0,0.0,27.4,German,Irish,9.0,0.9135802469135802,2.0,0
16.0,16.0,17,2004,3.0,18.0,0.0,27.438356164383563,German,Irish,9.0,0.9146341463414634,3.0,0
16.0,17.0,18,2004,3.0,18.0,0.0,27.476712328767125,German,Irish,9.0,0.9156626506024096,1.0,0
7.0,7.0,1,2005,34.0,11.0,0.0,27.84109589041096,German,British,8.0,0.9166666666666666,2.0,0
10.0,10.0,2,2005,0.0,19.0,0.0,27.87945205479452,German,British,4.0,0.9176470588235294,2.0,1
4.0,4.0,3,2005,23.0,9.0,0.0,27.91780821917808,German,British,5.0,0.9069767441860465,1.0,0
8.0,9.0,4,2005,6.0,10.0,0.0,27.975342465753425,German,British,4.0,0.9080459770114943,2.0,0
17.0,17.0,5,2005,9.0,5.0,0.0,28.013698630136986,German,British,5.0,0.8977272727272727,2.0,0
6.0,6.0,6,2005,9.0,10.0,0.0,28.052054794520547,German,British,4.0,0.898876404494382,2.0,1
1.0,1.0,7,2005,17.0,5.0,0.0,28.07123287671233,German,British,4.0,0.8888888888888888,3.0,1
13.0,13.0,8,2005,25.0,4.0,0.0,28.10958904109589,German,British,4.0,0.8791208791208791,1.0,0
15.0,15.0,9,2005,25.0,4.0,0.0,28.12876712328767,German,British,3.0,0.8804347826086957,,0
14.0,14.0,10,2005,25.0,6.0,0.0,28.167123287671235,German,British,4.0,0.8817204301075269,6.0,0
14.0,14.0,11,2005,25.0,6.0,0.0,28.186301369863013,German,British,5.0,0.8829787234042553,2.0,0
7.0,7.0,12,2005,25.0,8.0,0.0,28.224657534246575,German,British,5.0,0.8842105263157894,3.0,0
12.0,12.0,13,2005,25.0,9.0,0.0,28.243835616438357,German,British,5.0,0.8854166666666666,2.0,0
6.0,6.0,14,2005,28.0,9.0,0.0,28.301369863013697,German,British,5.0,0.8762886597938144,2.0,0
10.0,10.0,1,2006,61.0,5.0,0.0,28.85753424657534,German,German,2.0,0.8775510204081632,2.0,0
11.0,15.0,2,2006,0.0,12.0,0.0,28.876712328767123,German,German,8.0,0.8787878787878788,2.0,0
8.0,8.0,3,2006,0.0,18.0,0.0,28.915068493150685,German,German,6.0,0.88,2.0,0
15.0,15.0,4,2006,5.0,8.0,0.0,28.972602739726028,German,German,5.0,0.8712871287128713,2.0,0
13.0,15.0,5,2006,5.0,10.0,0.0,29.01095890410959,German,German,5.0,0.8725490196078431,2.0,0
10.0,10.0,6,2006,5.0,12.0,0.0,29.03013698630137,German,German,5.0,0.8737864077669902,2.0,0
15.0,15.0,7,2006,6.0,10.0,0.0,29.068493150684933,German,German,5.0,0.875,1.0,0
9.0,9.0,8,2006,8.0,10.0,0.0,29.106849315068494,German,German,5.0,0.8761904761904762,2.0,0
13.0,13.0,9,2006,10.0,9.0,0.0,29.145205479452056,German,German,5.0,0.8679245283018868,2.0,0
10.0,10.0,10,2006,12.0,9.0,0.0,29.164383561643834,German,German,5.0,0.8691588785046729,,0
11.0,12.0,11,2006,12.0,9.0,0.0,29.202739726027396,German,German,5.0,0.8703703703703703,2.0,0
